page_url,image_url,tvshow_title,description,genre,year,director,actors,rating
https://www.tvmaze.com/shows/12675/tenjho-tenge,https://static.tvmaze.com/uploads/images/original_untouched/43/108545.jpg,Tenjho Tenge,"The plot begins with Souichiro Nagi and his friend Bob Makihara going to their first day of high school at Toudou Academy. They had intended to rule the school by beating up anybody that got in their way, as they had done at their previous schools. They soon learn that Todo is no ordinary high school, but rather a school that was founded to teach and integrate different fighting styles. Its students are skilled in the various arts of combat with some students possessing supernatural abilities, such as pyrokinesis, precognition, and superhuman strength based on the abilities to use their ""spirit"" or ""ki"" in Japanese. After an altercation with the Executive Council, Souichiro and Bob join the only surviving club that opposes them, the Juken club. As the storyline develops, both groups find they are becoming increasingly involved in a long enduring conflict that was left unresolved from the",Comedy; Action; Anime; Fantasy,2004,,"Souichirou Hoshi, Aya Hisakawa, Minori Chihara, Ryoko Shiraishi, Kazuki Yao",
https://www.tvmaze.com/shows/12677/tactics,https://static.tvmaze.com/uploads/images/original_untouched/43/108552.jpg,Tactics,"Chinomiya Kantaro is an unpopular folklorist in public, but he works as a monster buster secretly. He has been looking for a Tengu that is said to be far stronger than Oni. One day, when he went to exorcize monsters, he finally found the shrine that sealed the ""Tengu, the Oni eater"", and liberated Shunka. Since then, they've worked together. Although they often have quarrels, their relation began to change solving various problems.",Action; Anime; Fantasy; Horror,2004,,,
https://www.tvmaze.com/shows/12679/fist-of-the-blue-sky,https://static.tvmaze.com/uploads/images/original_untouched/43/108555.jpg,Fist of the Blue Sky,"Kasumi Kenshiro, also known as Yan Wang or the King of Death, is a Tokyo professor and the 62nd successor to the deadly assassin art known as Hokuto Shinken. He leaves his teaching job and travels to Shanghai after getting word that his old Qing Bang Triad friend, Pan Guang-Lin, and his friend's sister and Kasumi's love interest, Pan Yu-Ling, are in trouble. While in Shanghai, he encounters and fights the three families of Hokuto: Hokuto Sonkaken, Hokuto Soukaken, and Hokuto Ryuukaken. He does all this while revolting against the corrupt Hong Hua Triads to restore honor and power to the Qing Bang.",Action; Anime; Fantasy,2006,,,
https://www.tvmaze.com/shows/12680/the-skull-man,https://static.tvmaze.com/uploads/images/original_untouched/43/108556.jpg,The Skull Man,"The Skull Man revolves around Tatsuo Kagura, who early in his life was subjected to several mutating science experiments that ended up giving him amazing powers and skills. Longing revenge for the murder of his parents he becomes Skull Man, a shadowy crusader who battles The Syndicate and its evil leader Rasputin. The story begins abruptly with a woman who possesses immense psychic powers killing a man, only to then be attacked herself by a man who can become a bat, a wolf or an alligator named Garo. Garo is revealed to be Skull Man's childhood protector and present ally in the coming war against Rasputin and his hordes of evil mutants. Skull Man makes allies, loses comrades and dies in combat with a lethal mutant just in the first book. What follows is a trip into the world of shadows and the evil within all of us. Throughout his journey Skull Man will face spiders, wasps, scorpions...",Action; Anime; Horror; Mystery,2007,,,
https://www.tvmaze.com/shows/12683/shingetsutan-tsukihime,https://static.tvmaze.com/uploads/images/original_untouched/43/108560.jpg,Shingetsutan Tsukihime,"Shiki Tohno has a secret. As the result of a childhood injury, he can see the lines of energy that bind all things together. and by severing those lines he can destroy almost anything! Only a special pair of glasses that mute his extraordinary perceptions have kept him sane, but his attempts at living a ""normal"" life come to a shocking end when he is approached by a strange and dangerous woman with her own terrifying secret. Now, Shiki is fighting both for his life and to unravel the secrets of his own past; for even with a mysterious female vampire as an ally, how can anyone defeat an enemy whose power is to always be reborn? Unstoppable forces collide in Tsukimime-Lunar Legend.",Action; Adventure; Anime; Horror,2003,,"Hitomi Nabatame, Kenichi Suzumura, Fumiko Orikasa",
https://www.tvmaze.com/shows/12684/shigurui-death-frenzy,https://static.tvmaze.com/uploads/images/original_untouched/43/108561.jpg,Shigurui: Death Frenzy,"The story begins in 1629 Kanagawa during Tokugawa Tadanaga's rule. The daimyo staged a tournament where the participants fought with traditional weapons rather than bokken (""wooden sword""). The story revolves around the first match between the one-armed swordsman Fujiki Gennosuke and the blind samurai Irako Seigen and deals with the circumstances that led the two to participate in Tokugawa's tournament.",Drama; Action; Anime; History,2007,,"Kazuki Yao, Kenny Green, Seizô Katô, Shōzō Iizuka",
https://www.tvmaze.com/shows/12686/peacemaker,https://static.tvmaze.com/uploads/images/original_untouched/43/108569.jpg,Peacemaker,"The sword-slashing sequel to Peace Maker is here! Three months have passed since the Ikedaya Incident that crushed the anti-shogunate rebellion--and propelled the Shinsengumi, Kyoto's now-official police, into history as Kyoto's premium peacekeeping force. But there is no rest for the peaceful: An unexpected threat to the Shinsengumi arises, and it's going to take more than mere swords to defeat this new terror on the horizon.",Drama; Action; Anime; History,2003,,"Jouji Nakata, Kappei Yamaguchi, Kenji Nomura, Masashi Ebara, Mikako Takahashi",
https://www.tvmaze.com/shows/12687/otogi-zoshi,https://static.tvmaze.com/uploads/images/original_untouched/43/108573.jpg,Otogi Zoshi,"The year is 972 A.D. in Kyoto, the capital of ancient Japan. Kyoto is becoming a corrupt and run-down city; selfish samurai and onmyoji, who care only about gaining political power are everywhere. To make matters worse the city is suffering from famine and widespread disease. Unable to ignore the condition of the city any longer, the Imperial Court decides to send Minamoto no Raiko, a famous samurai well-known for his archery skills, to recover a legendary gem said to hold mysterious power to save the world. However Raiko also falls ill to disease. Instead his youngest sister, Hikaru, decides secretely to make the journey in his place. Hikaru meets many people, and has many adventures while on her trip for the legendary gem.",Drama; Action; Adventure; Anime,2004,,"Fumie Mizusawa, Kenta Miyake, Kumi Sakuma, Oki Sugiyama, Wasabi Mizuta",
https://www.tvmaze.com/shows/12688/crystal-blaze,https://static.tvmaze.com/uploads/images/original_untouched/43/108576.jpg,Crystal Blaze,"S&amp;A Detective Agency is a jack-of-all-trades in Lags Town placed on the outskirts of Diver City. Shu used to be a hot-shot police detective and fought for justice. He stood up against state authority but lost everything he had as a consequence and drifted into this town. Now he lives an easy life with his right-hand man (Akira), two assistants (Manami and Ayaka) but feels empty inside. One day, an incident leads Shu to come across the mysterious heroine, Sara, who has no memory of her past. The unprecedented truth is about to be revealed as he investigates the incident, and it will provoke a crisis involving the entire Diver City… Can Shu and his buddies protect what they cherish? And what is the future of Diver City...?",Action; Anime; Crime,2008,,,
https://www.tvmaze.com/shows/12689/mushi-uta,https://static.tvmaze.com/uploads/images/original_untouched/43/108577.jpg,Mushi-uta,"In Japan`s near future, grotesque monsters called ""Mushi"" appear. They infect people, giving them supernatural powers. ""Mushitsuki"", the hosts of the Mushi, are held in fear, loathed, and abandoned by society… or they are killed by the Mushi. In the midst of this, high school student Kusuriya Daisuke encounters a girl on his way to the school he has just transferred to. Somehow, he and the girl, Anmoto Shiika, standing there at the railroad crossing, find themselves attracted to each other. As if recognizing that which is missing from within themselves in the other, their relationship deepens rapidly. However, Shiika is a fugitive from GARDEN, a secret asylum for Mushitsuki. Tokkan, or the Special Environment Preservation Agency, which is responsible for finding Mushitsuki and confining them in the asylum, orders Kakko, their top agent and strongest Mushitsuki, to hunt",Action; Anime; Fantasy; Science-Fiction,2007,,"Daisuke Hirakawa, Hitomi Nabatame, Kana Hanazawa, Reiko Takagi, Shintaro Asanuma",
https://www.tvmaze.com/shows/12690/blade-of-the-immortal,https://static.tvmaze.com/uploads/images/original_untouched/43/108580.jpg,Blade of the Immortal,"Based on a seinen manga by Samura Hiroaki serialised in Afternoon. ""To end his eternal suffering, he must slay one thousand enemies!"" Manji, a ronin warrior of feudal Japan, has been cursed with immortality. To rid himself of this curse and end his life of misery, he must slay one thousand evil men. His quest begins when a young girl seeks his help in taking revenge on her parents' killers ... and his quest won't end until the blood of a thousand has spilled!",Action; Anime; Fantasy; History,2008,,,
https://www.tvmaze.com/shows/12695/kurozuka,https://static.tvmaze.com/uploads/images/original_untouched/43/108584.jpg,Kurozuka,"Kuro, a 12th-century man, flees into the mountains after losing to his brother, where he meets a strange, beautiful woman named Kuromitsu. Kuro falls in love with Kuromitsu but realizes she conceals a dark secret. She is unable to die and continues to live for thousands of years as Japan evolves into a future society.",Drama; Action; Anime; Horror,2008,,"Jouji Nakata, Makoto Yasumura, Mamoru Miyano, Motoyuki Kawahara, Takashi Matsuyama",
https://www.tvmaze.com/shows/12696/kazemakase-tsukikage-ran,https://static.tvmaze.com/uploads/images/original_untouched/260/652316.jpg,Kazemakase Tsukikage Ran,"This series details the adventures of a wandering female samurai and a Chinese martial arts ""expert"" who playfully refers to herself as Myao-oneesan. Tsukikage Ran, the main character, is a female ronin whose swordsmanship is second to none, while Myao`s commands the often amusing but deadly display of NekoTekken (Cat Iron Fist). Together, they form an unstoppable crime fighting duo. Each episode builds up to an amazing sword-action sequence which are all spectacularly animated and choreographed, with comic relief supplied by the oft boastful and hilariously over-the-top Myao. The series plays with many themes typical to ""feudal-Japan-anime"" like corruption, Yakuza, and the search for really good sake.",Comedy; Action; Adventure; Anime,2000,,"Akemi Okamura, Reiko Yasuhara, Kōji Ishii",
https://www.tvmaze.com/shows/12711/el-cazador-de-la-bruja,https://static.tvmaze.com/uploads/images/original_untouched/43/108802.jpg,El Cazador de la Bruja,"Third installment in Bee Train's ""girls with guns"" trilogy El Cazador de la Bruja (Spanish for ""The Witch's Hunter"") is the story of a girl named Ellis, who finds herself on the run from the so called Hunters of the underground society due to being a suspect of a murder. She meets up with a bounty hunter named Nadie who offers her help and guidance to pursue the truth of her past. But now she's also being targeted by the Hunters and so their quest for the truth begins.",Action; Anime; Crime,2007,,,
https://www.tvmaze.com/shows/12714/hakaba-kitarou,https://static.tvmaze.com/uploads/images/original_untouched/43/108807.jpg,Hakaba Kitarou,"Kitarou is a youkai boy born in a cemetery, and aside from his mostly-decayed father, the last living member of the Ghost tribe. He is missing his left eye, but his hair usually covers the empty socket. He fights for peace between humans and youkai, which generally involves protecting the former from the wiles of the latter. This version of the Kitarou story is based on the original Hakaba Kitarou manga, the manga which inspired the popular Gegege no Kitarou series in the late 60's.",Action; Anime; Fantasy,2008,,,
https://www.tvmaze.com/shows/12715/ikki-tousen,https://static.tvmaze.com/uploads/images/original_untouched/43/108808.jpg,Ikki Tousen,"In the Kanto region of Japan, seven high schools take place in a turf war for territorial supremacy: Nanyo Academy, Kyosho Academy, Seito Academy, Yoshu Academy, Rakuyo High School, Gogun High School, and Yoshu Private School. The fighters of each school bear the sacred jewels called magatama, which contains the essence of warriors from the Three Kingdoms era of Ancient China 1800 years ago, as well as their fates.",Action; Anime; Fantasy,2003,,"Satoshi Hino, Kikuko Inoue, Daisuke Namikawa, Shotaro Morikubo, Yumiko Kobayashi",6.8
https://www.tvmaze.com/shows/12716/jyu-oh-sei,https://static.tvmaze.com/uploads/images/original_untouched/43/108812.jpg,Jyu-Oh-Sei,"Thor and his twin brother, Rai, are cast off to a forsaken planet by unknown masked men after witnessing the suspicious death of their parents. Given only a beam knife and a smelly satchel, they wander together in search of civilization on the primarily plant based world. They soon discover the plants have the advantage. Only the strong survive; the ones who throw away their humanity and become the beasts humans once were.",Drama; Action; Adventure; Anime,2006,,,
https://www.tvmaze.com/shows/12717/hero-tales,https://static.tvmaze.com/uploads/images/original_untouched/43/108813.jpg,Hero Tales,"It is the time of wars. In the chaotic Empire, a group of seven heroes of the stars, the Hokushin-Tenkun, rose to lead the common folk. Out of the seven a destiny of heated battle unfolds between the ""Two Noble Spirits"", Hagun and Tonrou. Originally the two should not exist in the same time but the gears of Fate have turned otherwise. In the current feeble state of the Ken Empire, the conflicting ""Two Noble Spirits"" - Taitou Shirei of Hagun and Keirou of Tonrou each fight for their view of justice and the peace of the countires and their home country. In the name of Fate, the justice of whom shall prevail....?",Action; Anime; War; History,2007,,"Yuuki Tai, Akemi Kanda, Kenichi Suzumura, Rikiya Koyama, Takahiro Sakurai",
https://www.tvmaze.com/shows/12743/pasecnik,https://static.tvmaze.com/uploads/images/original_untouched/43/109215.jpg,Пасечник,,Drama; Action; Crime,2013,,"Анатолий Журавлёв, Анастасия Панина, Леонид Окунев, Сергей Шарифуллин, Александр Носик",
https://www.tvmaze.com/shows/12750/operezaa-vystrel,https://static.tvmaze.com/uploads/images/original_untouched/43/109263.jpg,Опережая выстрел,,Drama; Action; Romance,2012,,"Алексей Янин, Екатерина Федулова, Александр Голубков, Евгений Миллер, Oleg Taktarov",
https://www.tvmaze.com/shows/12756/jormungand,https://static.tvmaze.com/uploads/images/original_untouched/58/147102.jpg,Jormungand,"The series follows Koko Hekmatyar, a young arms dealer who sells weapons under HCLI, a weapons corporation. As one of the company's unofficial weapon sellers, she secretly sells weapons in many countries while avoiding the local authorities and law enforcements as most of her work is actually illegal under international law. Traveling with her is her team of bodyguards who are mostly composed of ex-military veterans. Her latest addition to her crew is Jonah, a seemingly emotionless child soldier who is skilled in combat yet ironically hates arms dealers. Jonah joins Koko as he wishes to find the arms dealer responsible for his family's death. What follows is Koko and her crews escapades around the world.",Drama; Action; Anime; Crime,2012,,"Go Shinomiya, Hitoshi Yanai, Mutsumi Tamura, Sayaka Ohara, Shizuka Itou",
https://www.tvmaze.com/shows/12759/pandora-hearts,https://static.tvmaze.com/uploads/images/original_untouched/43/109330.jpg,Pandora Hearts,"Oz Bezarius, heir to one of the duke houses, has just turned fifteen. His life is rich and carefree, darkened only by the constant absence of his father. At his coming-of-age ceremony, however, everything changes. For no reason that he can discern, he's cast into the prison known as the ""Abyss"", only to be saved by a ""chain"" known as Alice, the bloodstained black rabbit. The mystery there begins as Oz unravels the mystery behind Alice, the Abyss and the strange organization know as Pandora.",Action; Adventure; Anime; Fantasy,2009,,"Junko Minagawa, Ayako Kawasumi, Kousuke Toriumi, Kana Hanazawa, Akira Ishida",
https://www.tvmaze.com/shows/12771/out-of-the-wild,https://static.tvmaze.com/uploads/images/original_untouched/350/877258.jpg,Out of the Wild,Out of the Wild (known in the first season solely as The Alaska Experiment) was a Discovery Channel reality television series. The first and second seasons followed volunteers from urbanized backgrounds as they try to endure life in the back-country of Alaska during the fall and winter. ,Action; Adventure; Nature,2008,,,
https://www.tvmaze.com/shows/12776/nurarihyon-no-mago,https://static.tvmaze.com/uploads/images/original_untouched/43/109395.jpg,Nurarihyon no Mago,"Rikuo Nura, is 3 parts human and a quarter Demon, lives in a house of spirits with his grandfather, The current clan head of the Nura youkai. Rikou is set to be the next clan head, despit the fact he dilikes his demon side. He soon come to terms with his demon blood and decides to take his position as young master of the Nura house. However there are those who will certainly not allow it to be easy.",Action; Adventure; Anime; Fantasy,2010,,"Jun Fukuyama, Aya Hirano, Ai Maeda, Chikao Ōtsuka, Ami Koshimizu",5.6
https://www.tvmaze.com/shows/12777/arata-kangatari,https://static.tvmaze.com/uploads/images/original_untouched/43/109400.jpg,Arata Kangatari,"Every 30 years, a new princess is chosen from the Hime family to serve the Hayagami. The time has come again, but over these past years, records state not a single female has been born, save for one, the 15 year old Arata. The only problem is, Arata is actually a male! Forced to disguise himself and take the place of the princess candidate until a formal one can be found, he attends the festival only to witness the current princess, Kokuri-hime, murdered, and his own life is forfeit as well, by the hands of the princess' personal guard, the 12 Shinshou. As he runs for his life, Kannagi of the 12 convinces everyone that Arata is the one who has murdered the princess instead, and now everyone in the Imperial Court is after his head!",Action; Adventure; Anime; Fantasy,2013,,,
https://www.tvmaze.com/shows/12790/girls-und-panzer,https://static.tvmaze.com/uploads/images/original_untouched/43/109447.jpg,Girls und Panzer,"In this world, ""Sensha-do"", the military art of using tanks, is every bit as important to a yamato nadeshiko as flower arrangement and tea ceremony. Nishizumi Miho is a new transfer student who want nothing to do with Sensha-do. However, she is summoned before the Student Council President who forcibly enrolls her in Sensha-do, with the ultimate goal of being part of the school's team in the National Sensha-do Tournament. To make matters worse, every single member of the team is eccentric.",Drama; Action; Anime; War,2012,,"Mai Fuchigami, Ai Kayano, Mami Ozaki, Ikumi Nakagami, Yuka Iguchi",
https://www.tvmaze.com/shows/12800/tapout,https://static.tvmaze.com/uploads/images/original_untouched/43/109594.jpg,TapouT,"TapouT is an American reality television series that focuses on the world of mixed martial arts. The series follows ""Mask"", ""Punkass"" and ""Skyskrape"", of the renowned TapouT clothing and gear line, as they travel around the country in search of promising MMA fighters to develop and possibly sponsor. Each episode follows the training and development of one fighter, culminating in a fight at a professional MMA event.",Action; Travel; Sports,2007,,"Charles Lewis, Jr., Tim Katz, Dan Caldwell",
https://www.tvmaze.com/shows/12804/acapulco-heat,https://static.tvmaze.com/uploads/images/original_untouched/75/189164.jpg,Acapulco H.E.A.T.,"Acapulco H.E.A.T. is a secret group of specialist who fight terrorism in the tropical Carribean, and are led by Ashley and Mike. While everyone else is out surfing, these heroes are stopping evil-doers from endangering citizens of the United States.",Action; Adventure,1993,,"Alison Armitage, Michael Worth, Lydie Denier, Christa Sauls, Randy Vasquez",7.5
https://www.tvmaze.com/shows/12805/kung-fu-the-legend-continues,https://static.tvmaze.com/uploads/images/original_untouched/43/109657.jpg,Kung Fu: The Legend Continues,"Kung Fu: The Legend Continues was the continuation of the popular '70s drama Kung Fu. While Kung Fu was set back in the early 1900s, This version is set in modern day. It features David Carradine as Kwai Chang Caine's grandson, also named Kwai Chang Caine who is a Shaolin priest. The show also featured Chris Potter as Peter Caine a police officer. The show usually dealt with mystical shaolin dealings but at times had events such as kidnappings and stopping robbers.",Drama; Action; Adventure,1993,,"David Carradine, Chris Potter",6.3
https://www.tvmaze.com/shows/12810/shaggy-scooby-doo-get-a-clue,https://static.tvmaze.com/uploads/images/original_untouched/43/109697.jpg,Shaggy & Scooby-Doo Get a Clue,"Shaggy inherits ""Like a Billion Dollars"" from his Uncle Albert; an eccentric scientist and inventor who has suddenly disappeared. Scooby-Doo and Shaggy move into Uncle Albert's mansion and go from living ""paw to mouth"" to having everything and anything they've ever wanted -- including a pool, a massive home entertainment system and ROBI, their own comically inept robot butler. Just when Scoob and Shag kick back to enjoy their new digs, they stumble upon a secret lab, where they discover that Uncle Albert is actually hiding from a sinister villain named Dr. Phineus Phibes, who is after a secret nanotechnology formula that Uncle Albert recently invented. Scooby and Shaggy vow to work on their own until they bring down Phibes and make the world safe for Uncle Albert to come out of hiding.",Action; Adventure; Children,2006,,"Scott Menville, Frank Welker, Jim Meskimen, Casey Kasem, Jeff Bennett",6.4
https://www.tvmaze.com/shows/12811/tuzvonalban,https://static.tvmaze.com/uploads/images/original_untouched/135/339691.jpg,Tűzvonalban,,Drama; Action; Adventure,2007,,"András Stohl, Antal Cserna, Tamás Jordán, György Bajomi Nagy, Péter Barbinek",
https://www.tvmaze.com/shows/12842/19-2,https://static.tvmaze.com/uploads/images/original_untouched/62/157345.jpg,19-2,"19-2 is a Canadian police drama television series. The show presents the lives of several fictional patrol officers of the Service de police de la Ville de Montréal (Montreal Police Service) as they deal with police business and politics, and their own personal conflicts and problems. The titular ""19-2"" is patrol car unit number two of the fictional ""Station 19"".",Drama; Action; Crime,2011,,,
https://www.tvmaze.com/shows/12873/the-island,,The Island,"15 contestants will go to The Island to experience the ultimate survival challenge. No games, no dropouts, no eliminations. Just a question of life or dead; survival at it's purest.",Action; Adventure,2016,,,
https://www.tvmaze.com/shows/12894/the-slingshot,https://static.tvmaze.com/uploads/images/original_untouched/44/110417.jpg,The Slingshot,"Kim Shin's brother committed suicide after his dumpling factory was ruined by false accusation engineered by Chae Do Woo (the head of a big conglemerate). He went to jail on charges of attempted murder when he hotheadedly confronted the TV reporter to set the record straight.His girlfriend Seo Kyung Ah tried to help him pay off the debt but ended up marrying Chae Do Woo. Chae Do Woo's sister, Eun Soo, tried to make amends for her family's misdeed and provided hope to Kim Shin's life.",Drama; Action; Romance,2009,,"Park Yong Ha, Ahn Mi Na, Lee Phillip, Park Ki Woong, Lee Moon Shik",
https://www.tvmaze.com/shows/12910/eu,https://static.tvmaze.com/uploads/images/original_untouched/44/110836.jpg,E.U.,"After ten years behind the bars in Taiwan, Kong Sai-Hao (Michael Miu) finally returns to Hong Kong. Other than the hope to find his daughter Yau-Yau (Elanne Kong) to mend their relationship, he also plans for revenge. On one hand, he pretends to surrender to triad boss To Yik-Tin (Lam Lee), the man who caused him to be jailed. On the other hand, he tries to gain trust from police officers Chung Lap-Man (Ron Ng) and Lee Pak-Kiu (Sammul Chan). Lee refuses to have a criminal as his friend, but Chung becomes close to Kong to gain inside information about To's activities. To keeps a close watch on Kong but purposely shows that he trusts Laughing (Michael Tse) more and intentionally puts him in a high position, but Kong uses To's wife Ching Yeuk-Sam (Kathy Chow) in the organization as an influence to help Kong rise up the ranks. To is killed and Kong ascends to become the head of...",Drama; Action; Crime,2009,,"Michael Miu, Ron Ng, Sammul Chan",
https://www.tvmaze.com/shows/12912/scare-pewdiepie,https://static.tvmaze.com/uploads/images/original_untouched/44/110866.jpg,Scare PewDiePie,"In this reality-adventure series from the creator and executive producers of ""The Walking Dead"", experience thrills, chills, and laughter as PewDiePie encounters terrifying situations inspired by his favorite video games.",Comedy; Action; Adventure,2016,,Felix Kjellberg,4.2
https://www.tvmaze.com/shows/12917/airmageddon,https://static.tvmaze.com/uploads/images/original_untouched/387/968324.jpg,Airmageddon,"Will Best and Rachel Stringer present the drone-based game show in which features precision flying, airborne battles and spectacular crashes, from an arena purposely built for drone-based competition.",Action; Children,2016,,"Will Best, Rachel Stringer",
https://www.tvmaze.com/shows/12935/stingers,https://static.tvmaze.com/uploads/images/original_untouched/44/111217.jpg,Stingers,"Stingers brings to light the life and work of an undercover police unit located in Melbourne. This dangerous work requires complete dedication, one slip can cost an operative their life.",Drama; Action; Adventure,1998,,,
https://www.tvmaze.com/shows/12950/the-new-adventures-of-robin-hood,https://static.tvmaze.com/uploads/images/original_untouched/76/190321.jpg,The New Adventures of Robin Hood,"Robin Hood and his band of outlaws which includes Marian, Little John, and Friar Tuck, rob from the rich and give to the poor as they fight against Prince John, the Sheriff of Nottingham, and all other manner of evil people and creatures. Magic plays as much a part as the sword and the arrow.",Action; Adventure,1997,,"Matthew Porretta, John Bradley, Anna Galvin, Barbara Griffin, Martyn Ellis",
https://www.tvmaze.com/shows/12953/stawka-wieksza-niz-zycie,https://static.tvmaze.com/uploads/images/original_untouched/44/111380.jpg,Stawka wieksza niz zycie,"One of the best Polish sensational series. The action takes place in the scenery of World War II. The main character is acting under the orders of the Soviet intelligence and dressed in a German uniform, the Pole Stanisław Kolicki, better known as Hans Kloss. It is 1941, when young Staszek escapes from German captivity and gets to the Soviet side of the front.",Action; War,1968,,,
https://www.tvmaze.com/shows/12977/bubblegum-crisis,https://static.tvmaze.com/uploads/images/original_untouched/93/234876.jpg,Bubblegum Crisis,"BGC is the story of four mercenaries living in Tokyo in the year 2033. After a massive earthquake that destroyes much of Tokyo, the four mercenaries, dubbed the Knight Sabers, are left fighting against the GENOM Corporation, its evil androids, and everything it stands against.",Action; Adventure; Anime; Science-Fiction,1987,,"Yoshiko Sakakibara, Kinuko Ômori, Michie Tomizawa, Akiko Hiramatsu, Nozomu Sasaki",6.8
https://www.tvmaze.com/shows/12998/wipeout-canada,https://static.tvmaze.com/uploads/images/original_untouched/44/111517.jpg,Wipeout Canada,"Wipeout Canada is a hilarious game show where contestants run the world's largest - and funniest - obstacle course. Each week, 20 new competitors tackle the course in an effort to be named Wipeout Canada Champion. They come from all walks of life, shapes and sizes - male and female, young and old, fit and not-so-fit.",Action,2011,,,
https://www.tvmaze.com/shows/13011/kovboi,https://static.tvmaze.com/uploads/images/original_untouched/44/111579.jpg,Ковбои,,Drama; Action; Crime,2013,,"Егор Бероев, Алексей Комашко, Дмитрий Орлов, Андрей Перович, Роман Грибков",
https://www.tvmaze.com/shows/13018/kaze-no-stigma,https://static.tvmaze.com/uploads/images/original_untouched/44/111600.jpg,Kaze no stigma,"Yagami Kazuma was originally part of the Kannagi family, a respected family of fire users who have an affinity to fire; however, after being easily defeated by his cousin Ayano and having no talent whatsoever in fire magic, Kazuma is banished and cast out from his family. Four years later, Kazuma finally returns to Japan, this time as an exceptionally powerful wind user. For the first arc, a series of murders of Kannagi family members have occurred with his arrival. While most of the family, including Ayano, is convinced Kazuma is the culprit, he claims he isn't. These events begin an all-out war against the Kannagi family, with Kazuma and Ayano right in the middle of it.",Comedy; Action; Anime,2007,,"Monica Rial, Carrie Savage, Cherami Leigh, Jamie Marchi, Josh Grelle",7.0
https://www.tvmaze.com/shows/13027/ohota-na-vervolfa,https://static.tvmaze.com/uploads/images/original_untouched/44/111785.jpg,Охота на Вервольфа,,Drama; Action; War,2009,,,
https://www.tvmaze.com/shows/13035/rodina-zdet,https://static.tvmaze.com/uploads/images/original_untouched/44/111897.jpg,Родина ждёт,,Action; Adventure,2003,,"Валерий Николаев, Юрий Соломин, Владимир Турчинский, Дмитрий Дюжев, Мария Кивва",
https://www.tvmaze.com/shows/13041/vnutrennee-rassledovanie,https://static.tvmaze.com/uploads/images/original_untouched/44/111903.jpg,Внутреннее расследование,,Action; Crime; Mystery,2014,,"Сергей Власов, Дмитрий Певцов",
https://www.tvmaze.com/shows/13082/ohotniki-za-brilliantami,https://static.tvmaze.com/uploads/images/original_untouched/45/112984.jpg,Охотники за бриллиантами,,Drama; Action; Crime,2011,,"Алексей Серебряков, Пётр Фёдоров, Vladimir Ilyin, Александр Новин, Евгений Миронов",
https://www.tvmaze.com/shows/13088/barbary-coast,https://static.tvmaze.com/uploads/images/original_untouched/45/112545.jpg,Barbary Coast,"Jeff Cable is an undercover agent patrolling the wild streets of 1880s San Francisco. Filled with casinos and saloons, this bustling slice of post–Gold Rush California runs on corruption, greed, and violence. It's Agent Cable's job to crack down on the numerous criminals who have made a home there.",Action; Adventure; Western,1975,,"William Shatner, Doug McClure, Dennis Cole, Richard Kiel, Dave Turner",
https://www.tvmaze.com/shows/13100/tass-upolnomocen-zaavit,https://static.tvmaze.com/uploads/images/original_untouched/274/687434.jpg,ТАСС уполномочен заявить...,A spy is sent to Moscow. The task of the KGB is to neutralize him and thus prevent a revolt in a fictional state of Nagonia.,Action; Adventure,1984,,"Вячеслав Тихонов, Юрий Соломин, Николай Засухин, Вахтанг Кикабидзе, Алексей Петренко",
https://www.tvmaze.com/shows/13102/hardcastle-and-mccormick,https://static.tvmaze.com/uploads/images/original_untouched/45/112642.jpg,Hardcastle and McCormick,"Judge Milton ""Hardcase"" Hardcastle - retired. After years of working for a judicial system that put guilty criminals back on the streets due to technicalities, he takes the law into his own hands by searching them out. Aiding him is a one time car theif now professional driver Mark ""Skid"" McCormick. McCormick, brought before the judge's final cast, is arrested for an ""honest steal"". Hardcastle gives him the choice of prison or helping him with the 200 plus cold cases. Relunctanly choosing to aid the judge, Hardcastle and McCormick start a loose friendship of justice and con in order to finally those who deserved it in prison.",Drama; Action; Crime,1983,,"Brian Keith, Daniel Hugh Kelly",6.8
https://www.tvmaze.com/shows/13105/60-days-in,https://static.tvmaze.com/uploads/images/original_untouched/542/1356498.jpg,60 Days In,"60 Days In following seven innocent participants who enter the dangerous world of incarceration at the Clark County Jail in Jeffersonville, Indiana, in an effort to expose internal issues and what really happens behind bars. As a result of the facility's recent corrupt history, Sheriff Jamey Noel has devised a program where seven participants will live among the facility's general population for 60 days without officers, fellow inmates, or staff knowing their secret. Around-the-clock cameras captured this unparalleled access in an effort to bring problems to light and give viewers a first-hand look as the participants adapt to unfamiliar and terrifying surroundings. 60 Days In is a warts-and-all view of what life is like behind bars, through the eyes of people who have never been charged with a crime or done time.",Drama; Action; Crime,2016,,"Soledad O'Brien, Mona Scott-Young, Dan Abrams",7.4
https://www.tvmaze.com/shows/13124/ohotniki-za-karavanami,https://static.tvmaze.com/uploads/images/original_untouched/45/112816.jpg,Охотники за караванами,,Drama; Action; War,2011,,,
https://www.tvmaze.com/shows/13125/tulskij-tokarev,https://static.tvmaze.com/uploads/images/original_untouched/127/318775.jpg,Тульский-Токарев,,Action; Adventure; Crime,2010,,"Алексей Гуськов, Алексей Комашко, Максим Матвеев, Андрей Смоляков, Артём Рачеев",
